local_id,names,count,loc,rkd,ulan,viaf,wikidata,heritage_e_number,heritage_f_number,not_assigned,oxford_dict_nat_bio,gnd
4909,Godfried Schalcken,3,http://id.loc.gov/authorities/names/nr89015504,,http://vocab.getty.edu/ulan/500000937,http://viaf.org/viaf/47031450,http://www.wikidata.org/entity/Q874868,E8791,F5417,,,https://d-nb.info/gnd/119048833
4914,Arnold Scheffer,3,,,http://vocab.getty.edu/ulan/500028558,http://viaf.org/viaf/95858072,http://www.wikidata.org/entity/Q38084310,E8798,F5424,,,https://d-nb.info/gnd/1135932166
4949,Thomas Scott,3,http://id.loc.gov/authorities/names/n2006086937,,http://vocab.getty.edu/ulan/500124308,,http://www.wikidata.org/entity/Q15462990,E8833,F5459,,,
4968,John Seguier,3,,,http://vocab.getty.edu/ulan/500031962,,http://www.wikidata.org/entity/Q20093570,E8844,F1191; F5471,,,
4979,William Frederick Settle,3,http://id.loc.gov/authorities/names/nr98022859,,http://vocab.getty.edu/ulan/500026397,,http://www.wikidata.org/entity/Q20645163,E8847,F5474,,,
4983,William A. Sextie,3,,,http://vocab.getty.edu/ulan/500020341,,,E8851,F5478,,,
5009,Henry Shayer,3,,,http://vocab.getty.edu/ulan/500103948,,http://www.wikidata.org/entity/Q21289085,E8879,F5506,,,
5019,George Shepheard,3,,,http://vocab.getty.edu/ulan/500032804,,http://www.wikidata.org/entity/Q5544500,E8893,F5520,,,
5039,Charles Shierreff,3,,,http://vocab.getty.edu/ulan/500011722,,http://www.wikidata.org/entity/Q38170305,E8907,F5534,,,
5042,Henry Shirley,3,,,http://vocab.getty.edu/ulan/500003713,,http://www.wikidata.org/entity/Q21453550,E8904,F5531,,,
5046,D. Short,3,,,http://vocab.getty.edu/ulan/500066136,,,E8910,F5537,,,
5048,Obadiah Short,3,,,http://vocab.getty.edu/ulan/500008660,,http://www.wikidata.org/entity/Q21461398,E8911,F5538,,,
5152,Nathaniel Smith,3,,,http://vocab.getty.edu/ulan/500002699,,http://www.wikidata.org/entity/Q21460163,E9011,F2050; F5639,,,
5189,Rebecca Solomon,3,http://id.loc.gov/authorities/names/nr88006410,,http://vocab.getty.edu/ulan/500001236,http://viaf.org/viaf/71234219,http://www.wikidata.org/entity/Q2508786,E9050,F5678,,,https://d-nb.info/gnd/174274084
5196,Richard Gay Somerset,3,,,http://vocab.getty.edu/ulan/500074131,,http://www.wikidata.org/entity/Q21466551,E9038,F5666,,,
5206,James Sowerby,3,http://id.loc.gov/authorities/names/n86854905,,http://vocab.getty.edu/ulan/500005666,http://viaf.org/viaf/61879779,http://www.wikidata.org/entity/Q1235813,E9047,F2058; F5675,,,https://d-nb.info/gnd/124329810
5208,C. B. Spalding,3,,,http://vocab.getty.edu/ulan/500000260,,,E9056,F5684,,,
5213,Harold Speed,3,http://id.loc.gov/authorities/names/n87875558,,http://vocab.getty.edu/ulan/500027918,http://viaf.org/viaf/115460783,http://www.wikidata.org/entity/Q5662423,E9059,F5687,,,https://d-nb.info/gnd/1135642419
5219,Gilbert Spencer,3,http://id.loc.gov/authorities/names/n95028656,,http://vocab.getty.edu/ulan/500023258,http://viaf.org/viaf/2645659,http://www.wikidata.org/entity/Q5561212,E9077,F1215; F5705,,,https://d-nb.info/gnd/174334761
5238,James Spyers,3,,,http://vocab.getty.edu/ulan/500082243,,http://www.wikidata.org/entity/Q106396954,E9073,F2062; F5701,,,
5268,David George Steell,3,,,http://vocab.getty.edu/ulan/500057876,,http://www.wikidata.org/entity/Q21466991,E9112,F5740,,,
5270,Jan Steen,3,,,http://vocab.getty.edu/ulan/500402004,,,E9113,F5741,,,
5284,Charles Steuart,3,,,http://vocab.getty.edu/ulan/500011331,,,E9122,F5750,,,
5288,George Stevens,3,,,http://vocab.getty.edu/ulan/500173950,,,E9125,F5753,,,
5290,John Stevens,3,,,http://vocab.getty.edu/ulan/500436942,,,E9126,F5754,,,
5320,Dirck Stoop,3,http://id.loc.gov/authorities/names/n85215643,,http://vocab.getty.edu/ulan/500018396,http://viaf.org/viaf/355086,http://www.wikidata.org/entity/Q2149283,E9149,F5777,,,https://d-nb.info/gnd/100413404
5323,Abraham Storck,3,,,http://vocab.getty.edu/ulan/500015758,http://viaf.org/viaf/90833613,http://www.wikidata.org/entity/Q330635,E9151,F5779,,,https://d-nb.info/gnd/1038455952
5329,William Stott,3,http://id.loc.gov/authorities/names/nr93001063,,http://vocab.getty.edu/ulan/500032809,http://viaf.org/viaf/25669096,http://www.wikidata.org/entity/Q2580668,E9156,F5784,,,https://d-nb.info/gnd/128938625
5345,William Strutt,3,http://id.loc.gov/authorities/names/n82058575,,http://vocab.getty.edu/ulan/500000405,http://viaf.org/viaf/13653617,http://www.wikidata.org/entity/Q1644986,E9174,F5803,,,https://d-nb.info/gnd/143246100
5346,Archibald J. Stuart-Wortley,3,,,http://vocab.getty.edu/ulan/500006628,,http://www.wikidata.org/entity/Q4786528,E9784,F6416,,,
5351,William Stuart,3,,,http://vocab.getty.edu/ulan/500000406,,http://www.wikidata.org/entity/Q23018512,E9202,F5831,,,
5352,William E. D. Stuart the younger,3,,,http://vocab.getty.edu/ulan/500097095,,http://www.wikidata.org/entity/Q21464645,E9201,F5830,,,
5371,Robert Surtees,3,,,http://vocab.getty.edu/ulan/500110766,,,E9191,F5820,,,
5417,William Tate,3,,,http://vocab.getty.edu/ulan/500004281,,http://www.wikidata.org/entity/Q8019186,E9233,F5863,,,
5426,Edward Tayler,3,,,http://vocab.getty.edu/ulan/500089540,,http://www.wikidata.org/entity/Q20011847,E9241,F5871,,,
5430,Alfred Henry Taylor,3,,,http://vocab.getty.edu/ulan/500004814,,http://www.wikidata.org/entity/Q94294641,E9245,F5875,,,
5437,John Taylor,3,http://id.loc.gov/authorities/names/nr2004010971,,http://vocab.getty.edu/ulan/500022091,,http://www.wikidata.org/entity/Q18878989,E9251,F5881,,,
5472,Robert Strickland Thomas,3,,,http://vocab.getty.edu/ulan/500003070,,http://www.wikidata.org/entity/Q18600471,E9295,F5926,,,
5484,E.W. Thomson,3,http://id.loc.gov/authorities/names/no2010181128,,http://vocab.getty.edu/ulan/500016931,https://viaf.org/viaf/71665304,http://www.wikidata.org/entity/Q43263683,E9277,F5908,,,
5500,John Thorpe,3,,,http://vocab.getty.edu/ulan/500003543,,,E9309,F5940,,,
5541,Henry Tonks,3,http://id.loc.gov/authorities/names/nr91034888,,http://vocab.getty.edu/ulan/500024321,http://viaf.org/viaf/902251,http://www.wikidata.org/entity/Q364658,E9340,F5971,,,https://d-nb.info/gnd/122703510
5543,Adam Töpffer,3,http://id.loc.gov/authorities/names/n95013292,,http://vocab.getty.edu/ulan/500032819,http://viaf.org/viaf/66648706,http://www.wikidata.org/entity/Q3569677,E9328,F5959,,,https://d-nb.info/gnd/119164213
5544,Francis William Topham,3,http://id.loc.gov/authorities/names/nr93002484,,http://vocab.getty.edu/ulan/500020057,,http://www.wikidata.org/entity/Q8121957,E5434,F2131,,,
5619,Jan van der Vaardt,3,,,http://vocab.getty.edu/ulan/500327360,,http://www.wikidata.org/entity/Q16859616,E9401,F6032,,,
5624,Henry Valter,3,,,http://vocab.getty.edu/ulan/500021427,,http://www.wikidata.org/entity/Q20011688,E9406,F6037,,,
5645,Cornelis van de Velde,3,,,http://vocab.getty.edu/ulan/500010552,,http://www.wikidata.org/entity/Q21288698,E9422,F6053,,,
5660,Carle Vernet,3,http://id.loc.gov/authorities/names/n87151336,,http://vocab.getty.edu/ulan/500011057,http://viaf.org/viaf/36925590,http://www.wikidata.org/entity/Q585852,E9431,F6062,,,https://d-nb.info/gnd/118804235
5677,Philippe Vignon,3,http://id.loc.gov/authorities/names/nr91031135,,http://vocab.getty.edu/ulan/500007070,http://viaf.org/viaf/46619311,http://www.wikidata.org/entity/Q3380855,E9453,F6084,,,https://d-nb.info/gnd/121348555X
5685,François Vivarès,3,http://id.loc.gov/authorities/names/n82201430,,http://vocab.getty.edu/ulan/500013562,http://viaf.org/viaf/61819450,http://www.wikidata.org/entity/Q5493438,E9459,F2150; F6090,,,https://d-nb.info/gnd/1019758406
569,Charles Thomas Bale,3,,,http://vocab.getty.edu/ulan/500022164,,,E3077,F225,,,
5695,Cornelis de Vos,3,http://id.loc.gov/authorities/names/nr92021137,,http://vocab.getty.edu/ulan/500022702,http://viaf.org/viaf/88862647,http://www.wikidata.org/entity/Q474934,E9468,F6099,,,https://d-nb.info/gnd/119055252
5703,Thomas Wade,3,,,http://vocab.getty.edu/ulan/500003480,,http://www.wikidata.org/entity/Q19922105,E9474,F6105,,,
5711,James Clarke Waite,3,,,http://vocab.getty.edu/ulan/500072966,,http://www.wikidata.org/entity/Q19962499,E9481,F6112,,,
5719,Anthony Walker,3,http://id.loc.gov/authorities/names/n2002065610,,http://vocab.getty.edu/ulan/500025334,http://viaf.org/viaf/59385832,http://www.wikidata.org/entity/Q8200777,E9487,F2154; F6119,,,https://d-nb.info/gnd/1103166298
5720,E. Walker,3,,,http://vocab.getty.edu/ulan/500179096,,,E9496,F6128,,,
5721,Edmund Walker,3,http://id.loc.gov/authorities/names/n79015320,,http://vocab.getty.edu/ulan/500007300,http://viaf.org/viaf/2100147373403341580007,http://www.wikidata.org/entity/Q34324116,E9489,F6121,,,https://d-nb.info/gnd/1112964827
5728,John Rawson Walker,3,,,http://vocab.getty.edu/ulan/500013469,,http://www.wikidata.org/entity/Q21462988,E9493,F6125,,,
5750,George Stanfield Walters,3,,,http://vocab.getty.edu/ulan/500020658,,http://www.wikidata.org/entity/Q21288981,E9513,F6145,,,
5756,Frank Walton,3,,,http://vocab.getty.edu/ulan/500026399,,http://www.wikidata.org/entity/Q20080791,E9521,F6153,,,
5767,John Stanton Ward,3,http://id.loc.gov/authorities/names/n92054261,,http://vocab.getty.edu/ulan/500110178,http://viaf.org/viaf/92835361,http://www.wikidata.org/entity/Q6258874,E9870,F7902,,,https://d-nb.info/gnd/1151905984
5773,Arthur Wardle,3,http://id.loc.gov/authorities/names/nb2010004852,,http://vocab.getty.edu/ulan/500022735,http://viaf.org/viaf/107371021,http://www.wikidata.org/entity/Q4800613,E9526,F6158,,,https://d-nb.info/gnd/1151163945
5778,Henry Warren,3,http://id.loc.gov/authorities/names/nr96033820,,http://vocab.getty.edu/ulan/500004177,,http://www.wikidata.org/entity/Q18600474,E9533,F6165,,,
5798,Robert F. Watson,3,,,http://vocab.getty.edu/ulan/500179553,,http://www.wikidata.org/entity/Q18813661,E9570,F6202,,,
580,J. O. Banks,3,,,http://vocab.getty.edu/ulan/500006020,,http://www.wikidata.org/entity/Q44523566,E3087,F234,,,
5808,William Watts,3,http://id.loc.gov/authorities/names/n81098285,,http://vocab.getty.edu/ulan/500001950,http://viaf.org/viaf/17275856,http://www.wikidata.org/entity/Q16859206,E9558,F2164; F6190,,,https://d-nb.info/gnd/130686689
5812,William Harris Weatherhead,3,,,http://vocab.getty.edu/ulan/500026228,,http://www.wikidata.org/entity/Q21465230,E9579,F6211,,,
5823,Philip Webb,3,http://id.loc.gov/authorities/names/n81086929,,http://vocab.getty.edu/ulan/500026803,http://viaf.org/viaf/15634787,http://www.wikidata.org/entity/Q531721,E9588,F6220,,,https://d-nb.info/gnd/121793699
5826,William Edward Webb,3,,,http://vocab.getty.edu/ulan/500021452,,http://www.wikidata.org/entity/Q21289957,E9591;E9593,F6223; F6225,,,
5857,J. West,3,,,http://vocab.getty.edu/ulan/500410825,,,E9620,F6252,,,
5880,C. John M. Whichelo,3,,,http://vocab.getty.edu/ulan/500029030,,http://www.wikidata.org/entity/Q18527794,E9640;E9661,F6272; F6293,,,
5917,John Richard Wildman,3,http://id.loc.gov/authorities/names/no2007102622,,http://vocab.getty.edu/ulan/500022348,,http://www.wikidata.org/entity/Q21122416,E9704,F1271; F6336,,,
592,G. P. Barbier,3,,,http://vocab.getty.edu/ulan/500331863,,,E3101,F245,,,
593,Edgar Barclay,3,,,http://vocab.getty.edu/ulan/500124846,,http://www.wikidata.org/entity/Q21288780,E3103,F247,,,
5931,Caroline Fanny Williams,3,,,http://vocab.getty.edu/ulan/500001414,,http://www.wikidata.org/entity/Q5045061,E9675,F6307,,,
5945,John Michael Williams,3,,,http://vocab.getty.edu/ulan/500001260,,http://www.wikidata.org/entity/Q19745229,E9689,F6321,,,
5985,Thomas van der Wilt,3,,,http://vocab.getty.edu/ulan/500021003,http://viaf.org/viaf/95810578,http://www.wikidata.org/entity/Q7795547,E9725,F6357,,,https://d-nb.info/gnd/1043074333
5995,William Tatton Winter,3,,,http://vocab.getty.edu/ulan/500086508,,http://www.wikidata.org/entity/Q21466543,E9733,F6365,,,
6009,Joseph Wolf,3,,,http://vocab.getty.edu/ulan/500249554,,,E9746,F6378,,,
6016,Dean Wolstenholme the younger,3,,,http://vocab.getty.edu/ulan/500021270,,http://www.wikidata.org/entity/Q18527649,E9758,F6390,,,
6025,Robert Woodcock,3,http://id.loc.gov/authorities/names/n83071580,,http://vocab.getty.edu/ulan/500002473,http://viaf.org/viaf/24809946,http://www.wikidata.org/entity/Q7351232,E9766,F6398,,,https://d-nb.info/gnd/12952994X
6041,Nicholas Woolaston,3,,,http://vocab.getty.edu/ulan/500336949,,,E9753,F6385,,,
6046,Thomas Woolnoth,3,http://id.loc.gov/authorities/names/no95032747,,http://vocab.getty.edu/ulan/500014663,http://viaf.org/viaf/95770889,http://www.wikidata.org/entity/Q16859233,E9757,F6389,,,https://d-nb.info/gnd/116499557X
6064,John Wright I,3,,,http://vocab.getty.edu/ulan/500005776,,http://www.wikidata.org/entity/Q52830704,E9791,F6423,,,
6070,Robert W. Wright,3,,,http://vocab.getty.edu/ulan/500026842,,http://www.wikidata.org/entity/Q131426997,E9794,F6426,,,
6071,Thomas Wright,3,http://id.loc.gov/authorities/names/nr93001544,,http://vocab.getty.edu/ulan/500197682,http://viaf.org/viaf/54412326,http://www.wikidata.org/entity/Q7795328,E9795,F1286; F6427,,,https://d-nb.info/gnd/117428965
6155,John Faber the younger,3,http://id.loc.gov/authorities/names/no00093089,,http://vocab.getty.edu/ulan/500021840,https://viaf.org/viaf/79456294,http://www.wikidata.org/entity/Q1700028,,,,,https://d-nb.info/gnd/121772551
6166,C. Stephen Browne,3,,,http://vocab.getty.edu/ulan/500024886,,,,F817,,,
6168,Giulio Campi,3,http://id.loc.gov/authorities/names/nr98001318,,http://vocab.getty.edu/ulan/500002728,http://viaf.org/viaf/221799042,http://www.wikidata.org/entity/Q1528003,,F1320,,,https://d-nb.info/gnd/119554275
617,George Barnard,3,http://id.loc.gov/authorities/names/nr99029983,,http://vocab.getty.edu/ulan/500009058,http://viaf.org/viaf/222435122,http://www.wikidata.org/entity/Q25292906,E3203,F285,,,https://d-nb.info/gnd/130928054
618,William Henry Barnard,3,,,http://vocab.getty.edu/ulan/500021808,,,E4696,F1404; F286,,,
6208,W. Jenner,3,http://id.loc.gov/authorities/names/n95054175,,http://vocab.getty.edu/ulan/500002910,,http://www.wikidata.org/entity/Q21455512,,F3636,,,
6217,Haynes King,3,,,http://vocab.getty.edu/ulan/500010426,,http://www.wikidata.org/entity/Q3783802,,F3920,,,
6218,Yeend King,3,,,http://vocab.getty.edu/ulan/500022243,,http://www.wikidata.org/entity/Q21453404,,F3922,,,
631,James Barret,3,,,http://vocab.getty.edu/ulan/500019753,,,E3390,F305,,,
639,Thomas Francis Barrow,3,http://id.loc.gov/authorities/names/n82087172,,http://vocab.getty.edu/ulan/500046165,http://viaf.org/viaf/95985549,http://www.wikidata.org/entity/Q30122384,E3217,F299,,,https://d-nb.info/gnd/119236893
653,Rose Barton,3,http://id.loc.gov/authorities/names/n90656232,,http://vocab.getty.edu/ulan/500004086,http://viaf.org/viaf/70553005,http://www.wikidata.org/entity/Q7367857,E3404,F319,,,https://d-nb.info/gnd/137669453
655,Frederick Bacon Barwell,3,,,http://vocab.getty.edu/ulan/500020133,,http://www.wikidata.org/entity/Q21460914,E3406,F321,,,
664,James Bateman I,3,,,http://vocab.getty.edu/ulan/500006343,,http://www.wikidata.org/entity/Q21456492,E3414,F329,,,
677,Charles Baugniet,3,http://id.loc.gov/authorities/names/n97874029,,http://vocab.getty.edu/ulan/500003302,http://viaf.org/viaf/54411824,http://www.wikidata.org/entity/Q2957574,E3424,F339,,,https://d-nb.info/gnd/117568694
687,Wyke Bayliss,3,http://id.loc.gov/authorities/names/no00038597,,http://vocab.getty.edu/ulan/500025939,http://viaf.org/viaf/21686151,http://www.wikidata.org/entity/Q7482822,E3431,F346,,,https://d-nb.info/gnd/1081458801
726,Max Beerbohm,3,http://id.loc.gov/authorities/names/n80036711,,http://vocab.getty.edu/ulan/500017622,http://viaf.org/viaf/41851464,http://www.wikidata.org/entity/Q472071,E3466;E4709,F1417; F381,,,https://d-nb.info/gnd/118657909
738,John Bell,3,http://id.loc.gov/authorities/names/n00002535,,http://vocab.getty.edu/ulan/500008307,http://viaf.org/viaf/37704711,http://www.wikidata.org/entity/Q6221444,E3475,F3614; F390,,,https://d-nb.info/gnd/11810490X
753,Giovanni Battista Bellucci,3,,,http://vocab.getty.edu/ulan/500044530,,http://www.wikidata.org/entity/Q21289008,E3486,F401,,,
764,John Hodges Benwell,3,,,http://vocab.getty.edu/ulan/500012501,,http://www.wikidata.org/entity/Q6239480,E3605,F414,,,
774,John Best,3,,,http://vocab.getty.edu/ulan/500019312,,http://www.wikidata.org/entity/Q107456483,E3646,F455,,,
807,William Russell Birch,3,http://id.loc.gov/authorities/names/n85009115,,http://vocab.getty.edu/ulan/500018910,http://viaf.org/viaf/7655927,http://www.wikidata.org/entity/Q8017857,E3644,F453,,,https://d-nb.info/gnd/128786140
824,John Blackburn,3,,,http://vocab.getty.edu/ulan/500329871,,,E3656,F465,,,
847,Edward Blore,3,http://id.loc.gov/authorities/names/n86022627,,http://vocab.getty.edu/ulan/500001227,http://viaf.org/viaf/22456703,http://www.wikidata.org/entity/Q1291717,E3674,F483,,,https://d-nb.info/gnd/138835500
875,Richard Sebastian Bond,3,,,http://vocab.getty.edu/ulan/500088113,,http://www.wikidata.org/entity/Q21466936,E3701,F509,,,
927,Henry Alexander Bowler,3,,,http://vocab.getty.edu/ulan/500023833,,http://www.wikidata.org/entity/Q18671385,E3766,F575,,,
931,Charles Lewis Bowman,3,,,http://vocab.getty.edu/ulan/500286776,,http://www.wikidata.org/entity/Q1065336,E7500,F4121,,,
932,Robert Bowyer,3,http://id.loc.gov/authorities/names/n83301316,,http://vocab.getty.edu/ulan/500010005,http://viaf.org/viaf/64275866,http://www.wikidata.org/entity/Q3434637,E3768,F577,,,https://d-nb.info/gnd/1037566564
970,William Bree,3,,,http://vocab.getty.edu/ulan/500015817,,http://www.wikidata.org/entity/Q109713658,E3943,F739,,,
973,Francis Brerewood,3,,,http://vocab.getty.edu/ulan/500027803,,http://www.wikidata.org/entity/Q5480325,E3946,F742,,,
978,Henry William Brewer,3,http://id.loc.gov/authorities/names/n87897582,,http://vocab.getty.edu/ulan/500028692,http://viaf.org/viaf/67997277,http://www.wikidata.org/entity/Q42226137,E3949,F745,,,https://d-nb.info/gnd/1226468837
982,Robert Bridgehouse,3,,,http://vocab.getty.edu/ulan/500077818,,,E3959,F753,,,
987,Frederick Arthur Bridgman,3,http://id.loc.gov/authorities/names/n86812404,,http://vocab.getty.edu/ulan/500021576,http://viaf.org/viaf/29524438,http://www.wikidata.org/entity/Q1452786,E3960,F754,,,https://d-nb.info/gnd/1037009479
991,Thomas Brigstocke,3,http://id.loc.gov/authorities/names/n82201858,,http://vocab.getty.edu/ulan/500018873,http://viaf.org/viaf/95797137,http://www.wikidata.org/entity/Q7787897,E3963,F757,,,https://d-nb.info/gnd/1050426967
1004,Valentine Walter Bromley,2,http://id.loc.gov/authorities/names/no2011102066,,http://vocab.getty.edu/ulan/500029764,http://viaf.org/viaf/95865260,http://www.wikidata.org/entity/Q7911027,E3978,F771,,,https://d-nb.info/gnd/1054943737
1010,Patrick Branwell Brontë,2,http://id.loc.gov/authorities/names/n79084405,,http://vocab.getty.edu/ulan/500017403,http://viaf.org/viaf/7404498,http://www.wikidata.org/entity/Q454616,E3983,F776,,,https://d-nb.info/gnd/118862030
1018,Frank Brooks,2,,,http://vocab.getty.edu/ulan/500017469,,http://www.wikidata.org/entity/Q21460229,E3994,F780,,,
1025,Catherine Madox Brown,2,,,http://vocab.getty.edu/ulan/500101690,,http://www.wikidata.org/entity/Q16030640,E6895,F3517,,,
1028,Frederick Brown,2,http://id.loc.gov/authorities/names/n88674432,,http://vocab.getty.edu/ulan/500335639,http://viaf.org/viaf/15823513,http://www.wikidata.org/entity/Q16019317,E4009,F792,,,https://d-nb.info/gnd/128466790
1031,J. W. Brown,2,,,http://vocab.getty.edu/ulan/500010267,http://viaf.org/viaf/293337313,http://www.wikidata.org/entity/Q18646009,E4014,F797,,,https://d-nb.info/gnd/1051124530
1033,John Brown,2,,,,,,E4011,F794,,,
1035,Joseph E. Brown,2,,,http://vocab.getty.edu/ulan/500260041,,,E4008,F791,,,
1039,Nathaniel Brown,2,,,http://vocab.getty.edu/ulan/500030029,,,E3813,F622; F801,,,
1041,P. Brown,2,,,http://vocab.getty.edu/ulan/500200236,,,E4735,F1443,,,
1045,Robert Brown,2,,,http://vocab.getty.edu/ulan/500243448,,,E4021,F804,,,
