count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
12,Untergeschoss,"hertziana,khi",49650700,,http://vocab.getty.edu/aat/300002667,,,
12,Graffito,"hertziana,marburg",49519000,http://vocab.getty.edu/aat/300015613,,,,
12,Pension,"hertziana,marburg",49761900,http://vocab.getty.edu/aat/300005626,,,,
12,Sammelband,hertziana,20930148,http://vocab.getty.edu/aat/300404026,,,,
12,Gebälk,hertziana,49627100,http://vocab.getty.edu/aat/300001770,,,,
11,Ehrenbogen,"hertziana,khi",49381600,,http://vocab.getty.edu/aat/300007003,,,
11,Bahre,"hertziana,khi",,,,,,
11,Kutsche,"hertziana,khi,marburg",49140700,http://vocab.getty.edu/aat/300185335,,,,
11,Vorhang,"hertziana,khi",48242400,http://vocab.getty.edu/aat/300203770,,,,
11,Gittertür,"hertziana,khi",49619700,,http://vocab.getty.edu/aat/300002015;http://vocab.getty.edu/aat/300002803,,,
11,Krippe,"hertziana,khi,marburg",,,,,,
11,Hausaltar,"hertziana,khi",48625900,http://vocab.getty.edu/aat/300390909,,,,
11,Mitra,"hertziana,khi",48867600,http://vocab.getty.edu/aat/300212995,,,,
11,Schlosskapelle,"hertziana,khi",49733700,,http://vocab.getty.edu/aat/300004590,,,
11,Küche,"hertziana,khi",49672600,http://vocab.getty.edu/aat/300004514,,,,
11,Wandleuchter,"hertziana,khi",49010100,http://vocab.getty.edu/aat/300037589,,,,
11,Hauptgebäude,"hertziana,khi",49676000,,,,,
11,Ausstellung,"hertziana,khi",49551600,http://vocab.getty.edu/aat/300054766,,,,
11,Laubengang,"hertziana,khi,marburg",49828200,,http://vocab.getty.edu/aat/300002580,,,
11,Gewerbegebäude,"hertziana,khi",49795100,http://vocab.getty.edu/aat/300005147,,,,
11,Steinbruch,"hertziana,khi,marburg",49777800,http://vocab.getty.edu/aat/300000402,,,,
11,Archiv,"hertziana,khi",49931600,http://vocab.getty.edu/aat/300124822,,,,
11,Fensterlaibung,"hertziana,khi",49633000,,http://vocab.getty.edu/aat/300175471,,,
11,Eingangsbau,hertziana,49683700,http://vocab.getty.edu/aat/300004259,,,,
11,Bühne,hertziana,49908000,http://vocab.getty.edu/aat/300004751,,,,
11,Mappe,hertziana,,,,,,
11,Ausstellungsraum,hertziana,49682200,http://vocab.getty.edu/aat/300443548,,,,
11,Ausstellungsaufbau,hertziana,20131175,,,,,http://vocab.getty.edu/aat/300443548
11,Kalenderblatt,hertziana,49359500,,http://vocab.getty.edu/aat/300026741,,,
10,Sarkophagdeckel,"hertziana,khi",48428500,,http://vocab.getty.edu/aat/300005947,,,
10,Tambour,"hertziana,khi",49598900,http://vocab.getty.edu/aat/300001313,,,,
10,Reliquienkreuz,"hertziana,khi",48859100,,http://vocab.getty.edu/aat/300187549,,,
10,Triumphkreuz,"hertziana,khi",48887100,,http://vocab.getty.edu/aat/300248835,,,
10,Gemme,"hertziana,khi",48442500,,http://vocab.getty.edu/aat/300011172,,,
10,Schwert,"hertziana,khi",48216200,http://vocab.getty.edu/aat/300037048,,,,
10,Rechnung,"hertziana,khi",49294400,http://vocab.getty.edu/aat/300027568,,,,
10,Tapete,"hertziana,khi",49423300,http://vocab.getty.edu/aat/300037366,,,,
10,Alkoven,khi,49649600,http://vocab.getty.edu/aat/300004054,,,,
10,Seite,"hertziana,khi",,,,,,
10,Plinthe,"hertziana,khi",49610400,http://vocab.getty.edu/aat/300001749,,,,
10,Konsoltisch,"hertziana,khi",48624500,http://vocab.getty.edu/aat/300039580,,,,
10,Seitenportal,khi,,,,,,
10,Bodenbild,"hertziana,khi",,,,,,
10,Kachel,"hertziana,khi",,,,,,
10,Triptychon,khi,,,,,,
10,Gästehaus,"hertziana,khi",49764600,,,,,http://vocab.getty.edu/aat/300005626
10,Zuckerdose,"hertziana,khi",49169200,,,,http://vocab.getty.edu/aat/300042971,
10,Exedra,"hertziana,khi,marburg",49681200,http://vocab.getty.edu/aat/300004014,,,,
10,vorbereitende Zeichnung,hertziana,,,,,,
10,Tafel,hertziana,,,,,,
10,Post,hertziana,,,,,,
10,Band (Buch),hertziana,49394900,http://vocab.getty.edu/aat/300265632,,,,
10,Werkzeichnung,hertziana,49401100,http://vocab.getty.edu/aat/300034471,,,,
10,Löffel,hertziana,49120700,http://vocab.getty.edu/aat/300043149,,,,
10,Uferbefestigung,hertziana,49987400,,,,http://vocab.getty.edu/aat/300006156,
9,Standuhr,"hertziana,khi",48979300,http://vocab.getty.edu/aat/300201842,,,,
9,Torhaus,"hertziana,khi",49661900,http://vocab.getty.edu/aat/300005621,,,,
9,Fahne,"hertziana,khi",49144600,http://vocab.getty.edu/aat/300195678,,,,
9,Bastion,"hertziana,khi",49937500,http://vocab.getty.edu/aat/300002495,,,,
9,Orgelflügel (Innenseite),"hertziana,khi",,,,,,
9,Ballsaal,"hertziana,khi",49687700,,,,,
9,Werkstatt,"hertziana,khi",49774400,http://vocab.getty.edu/aat/300004531,,,,
9,Fuß,"hertziana,khi",,,,,,
9,Säulenschaft,"hertziana,khi",49604600,http://vocab.getty.edu/aat/300001754,,,,
9,Schloss (Bauwerk),"khi,marburg",49967400,,,http://vocab.getty.edu/aat/300005734,,
9,Kamingerät,"hertziana,khi",49124300,,,http://vocab.getty.edu/aat/300175242,,
9,Wachtturm,"hertziana,khi",49942900,http://vocab.getty.edu/aat/300134522,,,,
9,Dormitorium,"hertziana,khi",49704100,,,,http://vocab.getty.edu/aat/300005668;http://vocab.getty.edu/aat/300081956,
9,Tabernakelrahmen,"hertziana,khi",48854300,,,,,
9,Türgriff,"hertziana,khi,marburg",49593900,,,,http://vocab.getty.edu/aat/300077937,
9,Fackelhalter,"hertziana,khi",49011900,,,,,
9,Initialzierseite,"hertziana,khi,marburg",49489900,,,,http://vocab.getty.edu/aat/300188990,
9,Schola Cantorum,"hertziana,khi",48856700,,,,,
9,Sessel,"hertziana,khi",48618800,,,,http://vocab.getty.edu/aat/300037838,
9,Krummstab,"hertziana,khi",48885700,http://vocab.getty.edu/aat/300262271,,,,
9,Tischuhr,"hertziana,khi",20220048,http://vocab.getty.edu/aat/300041585,,,,
9,Betpult,"hertziana,khi",48900500,http://vocab.getty.edu/aat/300298975,,,,
9,Pokal,"hertziana,khi",49180300,,,,http://vocab.getty.edu/aat/300195552,
9,Kirchenschiff,"hertziana,khi",49718400,,,,http://vocab.getty.edu/aat/300004627,
9,See,"hertziana,khi",,,,,,
9,Minarett,"hertziana,khi",49696600,http://vocab.getty.edu/aat/300007535,,,,
9,Ministerium,"hertziana,khi",49973300,http://vocab.getty.edu/aat/300006004,,,,
9,Altarauszug,"hertziana,khi",48915100,,http://vocab.getty.edu/aat/300003729,,,
9,Wohnanlage,"hertziana,khi",49747000,http://vocab.getty.edu/aat/300259362,,,,
9,Fragment,hertziana,,,,,,
8,Weihwedel,khi,48848400,http://vocab.getty.edu/aat/300298908,,,,
8,Krone,khi,48439500,http://vocab.getty.edu/aat/300046020,,,,
8,Kartusche (Ornament),"hertziana,khi",49485700,,,,,http://vocab.getty.edu/aat/300010256
8,Akropolis,"hertziana,khi",49996900,http://vocab.getty.edu/aat/300000700,,,,
8,Amtsgebäude,"khi,marburg",49985700,http://vocab.getty.edu/aat/300008059,,,,
8,Treppenturm,"hertziana,khi",49661500,http://vocab.getty.edu/aat/300130963,,,,
8,Bildsäule,"hertziana,khi",20131188,,,,,
8,Gewächshaus,khi,49818300,http://vocab.getty.edu/aat/300004938,,,,
8,Halbsäule,"hertziana,khi",49618900,,,,,
8,Opernhaus,"hertziana,khi",49907200,http://vocab.getty.edu/aat/300007104,,,,
8,Einsiedelei,"hertziana,khi",49759500,http://vocab.getty.edu/aat/300000640,,,,
8,Zirkus,"hertziana,khi",,,,,,
8,Leuchterfuß,"hertziana,khi",49017000,,http://vocab.getty.edu/aat/300180041,,,
8,Schlafzimmer,"hertziana,khi",49666000,http://vocab.getty.edu/aat/300004364,,,,
8,Schmalseite,"hertziana,khi",48144200,,,,,
8,Monstranzfuß,khi,48877800,,http://vocab.getty.edu/aat/300083005,,,
8,Karaffe,"hertziana,khi",49189300,http://vocab.getty.edu/aat/300198495,,,,
8,Rampe,"hertziana,khi",49667200,http://vocab.getty.edu/aat/300003219,,,,
8,Dorsale,khi,48898600,,http://vocab.getty.edu/aat/300076128,,,
8,Friedhofskapelle,"hertziana,khi,marburg",48425200,http://vocab.getty.edu/aat/300082254,,,,
8,Postamt,"hertziana,khi,marburg",49971100,http://vocab.getty.edu/aat/300006036,,,,
8,Akademie,"hertziana,khi",49927000,http://vocab.getty.edu/aat/300312331,,,,
8,Tafelmalerei,khi,,,,,,
8,Kino,"hertziana,khi",49923500,http://vocab.getty.edu/aat/300007135,,,,
8,Medaillon (Schmuckfeld),"hertziana,khi",48438500,http://vocab.getty.edu/aat/300010267,,,,
8,Votivtafel,"hertziana,khi,marburg",49418000,http://vocab.getty.edu/aat/300391237,,,,
8,Narthex,"hertziana,khi",49715800,http://vocab.getty.edu/aat/300004624,,,,
8,Taubenhaus,"hertziana,khi,marburg",49812200,http://vocab.getty.edu/aat/300004975,,,,
8,Tumba,"hertziana,khi",48417900,,,,http://vocab.getty.edu/aat/300005947,
8,Landhaus,khi,49755000,http://vocab.getty.edu/aat/300005567,,,,
8,Sofa,"hertziana,khi",48618200,http://vocab.getty.edu/aat/300038634,,,,
8,Mezzanin,"hertziana,khi",49624700,http://vocab.getty.edu/aat/300002674,,,,
8,Umfassungsmauer,"hertziana,khi",49588700,,,,,
8,Schemel,"hertziana,khi",48621400,http://vocab.getty.edu/aat/300038418,,,,
8,Flügel,hertziana,,,,,,
8,Joch,hertziana,,,,,,
8,Seitenfront,hertziana,,,,,,
8,Besteck,hertziana,49121500,http://vocab.getty.edu/aat/300199800,,,,
8,Chorumgang,hertziana,49719700,,,,,
8,Seitenkapelle,hertziana,20131473,,,,,
8,Gruft,hertziana,48423800,http://vocab.getty.edu/aat/300112480,,,,
8,Apsiskalotte,hertziana,20131167,,,,,
7,Tunnel,"hertziana,khi",49864700,http://vocab.getty.edu/aat/300007899,,,,
7,Totenmaske,"hertziana,khi,marburg",49421300,http://vocab.getty.edu/aat/300047724,,,,
7,Ausstellungsgebäude,"hertziana,khi",49930600,http://vocab.getty.edu/aat/300005748,,,,
7,Wiege,"hertziana,khi",48612900,http://vocab.getty.edu/aat/300038847,,,,
7,Altarglocke,"hertziana,khi",48909900,http://vocab.getty.edu/aat/300391092,,,,
7,Dachstuhl,"hertziana,khi",49639600,,http://vocab.getty.edu/aat/300002098,,,
7,Titelbild,"hertziana,khi",49537200,,,,,
7,Kreuzfuß,"khi,marburg",48887300,,http://vocab.getty.edu/aat/300235443,,,
7,Schmuckkasten,"hertziana,khi",49059100,http://vocab.getty.edu/aat/300375362,,,,
7,Kragstein,"hertziana,khi",49614500,http://vocab.getty.edu/aat/300003610,,,,
7,Garderobe,"hertziana,khi",49676800,http://vocab.getty.edu/aat/300039237,,,,
7,Kaffeekanne,"hertziana,khi",49116500,http://vocab.getty.edu/aat/300072215,,,,
7,Leuchtturm,"hertziana,khi",49847500,http://vocab.getty.edu/aat/300007741,,,,
7,Ofen,"hertziana,khi",49076800,http://vocab.getty.edu/aat/300052201,,,,
7,Totenkammer,khi,48419600,,,,,
7,Mörser,"hertziana,khi",49078400,http://vocab.getty.edu/aat/300024724,,,,
7,Gartentempel,"hertziana,khi",49833800,,,,http://vocab.getty.edu/aat/300006819;http://vocab.getty.edu/aat/300007600,
7,Tragaltar,"hertziana,khi,marburg",48901900,http://vocab.getty.edu/aat/300298764,,,,
7,Keller,"hertziana,khi",49615700,http://vocab.getty.edu/aat/300004759,,,,
7,Wimperg,"hertziana,khi",49585500,,,,http://vocab.getty.edu/aat/300002299,
7,Westbau,"hertziana,khi",49712900,,http://vocab.getty.edu/aat/300004011;http://vocab.getty.edu/aat/300007466,,,
7,Sportanlage,"hertziana,khi",49885900,http://vocab.getty.edu/aat/300000560,,,,
7,Pyramide,"hertziana,khi",49378400,http://vocab.getty.edu/aat/300004838,,,,
7,Hypogäum,"hertziana,khi",49739500,,,,,
7,Ohrring,"hertziana,marburg",48437800,,http://vocab.getty.edu/aat/300045998,,,
7,Gefängnis,hertziana,49979500,http://vocab.getty.edu/aat/300006460,,,,
7,Protome,hertziana,20131399,,,,,
7,Wandekoration,hertziana,,,,,,
7,Kapitelle,hertziana,,,,,,
7,Straßenlaterne,hertziana,49853300,,http://vocab.getty.edu/aat/300037647,,,
7,Querschiff,hertziana,,,,,,
7,Zwickel,hertziana,49583100,,http://vocab.getty.edu/aat/300002665,,,
7,Stammbaum,hertziana,49289000,http://vocab.getty.edu/aat/300027019,,,,
6,Kaskade,khi,49832600,http://vocab.getty.edu/aat/300006792,,,,
6,Rapier,khi,48219400,http://vocab.getty.edu/aat/300037085,,,,
6,Festsaal,"hertziana,khi",49678600,http://vocab.getty.edu/aat/300004413,,,,
6,Laterne (Beleuchtung),khi,20130293,http://vocab.getty.edu/aat/300037647,,,,
6,Propylon,khi,49598300,http://vocab.getty.edu/aat/300005090,,,,
6,Cippus,"hertziana,khi",48896700,,,,,
6,Reliefikone,khi,49508100,,,,,
6,Konzerthaus,khi,49920000,http://vocab.getty.edu/aat/300007102,,,,
6,Mole,khi,49841900,,,,,
6,Stadtviertel,"hertziana,khi",49988000,http://vocab.getty.edu/aat/300000745,,,,
6,Wandschirm,"hertziana,khi",48613300,http://vocab.getty.edu/aat/300037737,,,,
6,Stadion,"hertziana,khi",49882000,http://vocab.getty.edu/aat/300007271,,,,
6,Schließe,"hertziana,khi",48435700,http://vocab.getty.edu/aat/300239507,,,,
6,Topf,khi,49173600,http://vocab.getty.edu/aat/300045697,,,,
6,Altarnische,"hertziana,khi",48909500,,http://vocab.getty.edu/aat/300002704,,,
6,Kaufhaus,"hertziana,khi",49792800,,http://vocab.getty.edu/aat/300005344,,,
6,Dreisitz,khi,48627200,,http://vocab.getty.edu/aat/300124818,,,
6,Schrankaufsatz,khi,48619800,,http://vocab.getty.edu/aat/300039183,,,
6,Gemäldegalerie,"hertziana,khi",49920600,,http://vocab.getty.edu/aat/300264847,,,
6,Architekturdetail,"hertziana,khi",,,,,,
6,Gallerie,khi,,,,,,
6,Auditorium,"hertziana,khi",49931000,http://vocab.getty.edu/aat/300004394,,,,
6,Häuserzeile,"hertziana,khi",49994600,,,,,http://vocab.getty.edu/aat/300263552
6,Wartehalle,khi,49863300,,,,http://vocab.getty.edu/aat/300004450,
6,Universitätskirche,"hertziana,khi",49923800,,http://vocab.getty.edu/aat/300007466,,,
6,Sonnenuhr,"hertziana,khi",48979500,http://vocab.getty.edu/aat/300041614,,,,
6,Inhaltsverzeichnis,"hertziana,khi",49385100,http://vocab.getty.edu/aat/300195187,,,,
6,Gemeindehaus,"hertziana,khi,marburg",49741500,,,,,http://vocab.getty.edu/aat/300005639
6,Wandschrank,"hertziana,khi",48613100,,http://vocab.getty.edu/aat/300039183,,,
6,Mantel,"hertziana,khi",48273300,http://vocab.getty.edu/aat/300046143,,,,
6,Forschungsinstitut,"hertziana,khi,marburg",49927800,http://vocab.getty.edu/aat/300007675,,,,
6,Laibung,khi,,,,,,
6,Sitz,khi,48618600,,http://vocab.getty.edu/aat/300041116,,,
6,Pylon,"hertziana,khi",49607800,http://vocab.getty.edu/aat/300005091,,,,
6,Schaft,"hertziana,khi",48144600,,,,,http://vocab.getty.edu/aat/300024970
6,Prunkgefäß,khi,49179900,,,,,
6,Schreibschrank,khi,,,,,,
6,Stadtturm,khi,49968900,,http://vocab.getty.edu/aat/300003615,,,
6,Wohn- und Gasthaus,"hertziana,khi",49749600,,http://vocab.getty.edu/aat/300257729;http://vocab.getty.edu/aat/300007170,,,
6,Fenstergewände,khi,49631000,,,,http://vocab.getty.edu/aat/300175471,
6,Eingangsvorbau,"hertziana,khi",49683000,,,,,
6,Grenzstein,khi,49867300,http://vocab.getty.edu/aat/300006971,,,,
6,Programm,"hertziana,khi,marburg",,,,,,
6,Patene,"hertziana,khi",48878400,http://vocab.getty.edu/aat/300198942,,,,
6,Musterblatt,"hertziana,khi",49374700,,,,http://vocab.getty.edu/aat/300026409,
6,Exlibris,"hertziana,khi",49309600,http://vocab.getty.edu/aat/300028731,,,,
6,Altardecke,"hertziana,khi",48913100,,,,,
6,Wache,"hertziana,khi",49958600,http://vocab.getty.edu/aat/300006941,,,,
6,Befestigungsturm,"hertziana,khi",49956500,,http://vocab.getty.edu/aat/300004862,,,
6,Plakat,"hertziana,khi",49446200,http://vocab.getty.edu/aat/300027221,,,,
6,Sakramentsnische,"hertziana,khi",48857500,,,http://vocab.getty.edu/aat/300257479,,
6,Studiolo,"hertziana,khi",49664100,http://vocab.getty.edu/aat/300025978,,,,
6,Bühnenvorhang,"hertziana,khi",49534100,,http://vocab.getty.edu/aat/300037564,,,
6,Prozessionsgerüst,"hertziana,khi",48862500,,,,,
6,Wohn- und Wirtschaftsgebäude,"khi,marburg",20930106,,http://vocab.getty.edu/aat/300257729;http://vocab.getty.edu/aat/300004898,,,
6,Café,"hertziana,khi",49766200,http://vocab.getty.edu/aat/300005176,,,,
6,fotografischer Abzug,marburg,20350006,http://vocab.getty.edu/aat/300127104,,,,
6,Statuenbasis,marburg,01200056,,http://vocab.getty.edu/aat/300001656,,,
6,Sakramentshaus,"hertziana,marburg",48857900,http://vocab.getty.edu/aat/300039221,,,,
6,Gedenkstein,"hertziana,marburg",49380800,,http://vocab.getty.edu/aat/300006956,,,
6,Schrein,"hertziana,marburg",48855900,http://vocab.getty.edu/aat/300007558,,,,
6,Akroterion,"hertziana,marburg",49648000,http://vocab.getty.edu/aat/300002214,,,,
6,Tabelle,"hertziana,marburg",49287200,http://vocab.getty.edu/aat/300027364,,,,
6,Erkennungsmarke,hertziana,20220076,http://vocab.getty.edu/aat/300255372,,,,
6,Pulvinus,hertziana,48142000,,,,,
6,Diapositiv (schwarzweiß),hertziana,,,,,,
6,Suppenschüssel,hertziana,,,,,,
6,Deckenmalerei,hertziana,,,,,,
6,Säulenstraße,hertziana,,,,,,
6,Orden,hertziana,20220008,,http://vocab.getty.edu/aat/300390959,,,
5,Kongresshalle,"hertziana,khi",49922800,,http://vocab.getty.edu/aat/300005130,,,
5,Gürtel,"hertziana,khi",48442100,http://vocab.getty.edu/aat/300210002,,,,
5,Aquamanile,"hertziana,khi",48882500,http://vocab.getty.edu/aat/300045667,,,,
5,Karawanserei,"hertziana,khi",49762500,http://vocab.getty.edu/aat/300007148,,,,
5,Kanone,"hertziana,khi",48226600,http://vocab.getty.edu/aat/300036936,,,,
5,Gildehaus,"hertziana,khi,marburg",49826900,,http://vocab.getty.edu/aat/300007077,,,
5,Erweiterungsbau,"hertziana,khi",49681400,,http://vocab.getty.edu/aat/300055458,,,
5,Kabinett,"hertziana,khi",49673800,http://vocab.getty.edu/aat/300078138,,,,
5,Glockengeschoss,"hertziana,khi",49653500,,http://vocab.getty.edu/aat/300002667,,,
5,Aula,"hertziana,khi",49685500,,http://vocab.getty.edu/aat/300004394,,,
5,Peristyl,"hertziana,khi",20131381,,,,,
5,Triklinium,"hertziana,khi,marburg",49889300,http://vocab.getty.edu/aat/300004359,,,,
5,Konsulardiptychon,"hertziana,khi",48989800,,,,,
5,Gliederpuppe,"hertziana,khi",49519500,,,,,
5,Krippenfigur,"hertziana,khi",49482800,http://vocab.getty.edu/aat/300395508,,,,
5,Mumie,"hertziana,khi",49459900,http://vocab.getty.edu/aat/300262951,,,,
5,Wandbehang,"hertziana,khi",49417500,http://vocab.getty.edu/aat/300204886,,,,
5,Tablett,"hertziana,khi",49106800,http://vocab.getty.edu/aat/300043071,,,,
5,Gartenmauer,"hertziana,khi",49834600,,http://vocab.getty.edu/aat/300100558,,,
5,Sarkophagbekrönung,"hertziana,khi",48428700,,http://vocab.getty.edu/aat/300005947,,,
5,Giebelrelief,"khi,marburg",49520900,,http://vocab.getty.edu/aat/300047230,,,
5,Arm,"hertziana,khi",,,,,,
5,Karren,"hertziana,khi",20131304,,,,,
5,Mittelfeld,"hertziana,khi",,,,,,
5,Schranktür,"hertziana,khi",48620400,,,,http://vocab.getty.edu/aat/300165826,
5,Waisenhaus,"hertziana,khi",49888700,http://vocab.getty.edu/aat/300006769,,,,
5,Schatulle,"hertziana,khi",49060400,http://vocab.getty.edu/aat/300039006,,,,
5,Wallfahrtsort,"hertziana,khi",49690200,http://vocab.getty.edu/aat/300008459,,,,
5,Dreifuß,"hertziana,khi",48627400,,,,http://vocab.getty.edu/aat/300164679,
5,Zeitungsartikel,"hertziana,khi",49337600,,http://vocab.getty.edu/aat/300048715,,,
5,Wasserturm,"hertziana,khi",49844300,http://vocab.getty.edu/aat/300006204,,,,
5,Gruppe (4-figurig),"hertziana,khi",,,,,,
5,Wasserspeicher,"hertziana,khi",20131550,,,,,
5,Flasche,"hertziana,khi",49193100,http://vocab.getty.edu/aat/300045627,,,,
5,Hauptgeschoss,"hertziana,khi,marburg",,,,,,
5,Stammbuch,"khi,marburg",,,,,,
5,Lettner,"hertziana,khi",48883900,,,,http://vocab.getty.edu/aat/300078129,
5,Mühle,"hertziana,khi",,,,,,
5,Viadukt,"hertziana,khi",49875400,http://vocab.getty.edu/aat/300007890,,,,
5,Außenkanzel,"hertziana,khi",48893100,,http://vocab.getty.edu/aat/300003790,,,
5,Portfolio,"hertziana,khi",,,,,,
5,Altan,"hertziana,khi",49647800,,,,http://vocab.getty.edu/aat/300002588,
5,Münze (Bauwerk),"hertziana,khi,marburg",49973100,http://vocab.getty.edu/aat/300006031,,,,
5,Lagerhaus,"hertziana,khi",49790400,http://vocab.getty.edu/aat/300265138,,,,
5,Thronsaal,"hertziana,khi",49963000,http://vocab.getty.edu/aat/300004449,,,,
5,Staatsarchiv,"hertziana,khi",49931400,,http://vocab.getty.edu/aat/300124822,,,
5,Beschlag,"hertziana,khi",48151400,http://vocab.getty.edu/aat/300033260,,,,
5,Marktplatz,"hertziana,marburg",49992200,http://vocab.getty.edu/aat/300000250,,,,
5,Adelshof,marburg,49821500,,,,http://vocab.getty.edu/aat/300387240,
5,Schranktür (Außenseite),"hertziana,marburg",,,,,,
5,Reisealtar,"hertziana,marburg",48861300,,,,,
5,Bürogebäude,hertziana,49802300,http://vocab.getty.edu/aat/300007043,,,,
5,Sarg,hertziana,48429500,http://vocab.getty.edu/aat/300197585,,,,
5,Kreuzweg,hertziana,48885900,,,http://vocab.getty.edu/aat/300265130,,
5,Schiff,hertziana,,,,,,
5,Teekanne,hertziana,49174800,http://vocab.getty.edu/aat/300043022,,,,
5,Laterne,hertziana,,,,,,
5,Zwickelbilder,hertziana,,,,,,
5,Buchbinderei,hertziana,49771400,,,,,
5,Industrieanlage,hertziana,49793200,http://vocab.getty.edu/aat/300006231,,,,
4,Ehrenhof,"hertziana,khi",49983500,,,,http://vocab.getty.edu/aat/300004104,
4,Waffe,khi,,,,,,
4,Gürtelanhänger,khi,48277900,,http://vocab.getty.edu/aat/300262744,,,
4,Torbogen,khi,49597300,http://vocab.getty.edu/aat/300002771,,,,
4,Belvedere,"hertziana,khi",49835600,http://vocab.getty.edu/aat/300070138,,,,
4,Orgelflügel (Außenseite),khi,,,,,,
4,Hospital,"hertziana,khi",49887300,,,,http://vocab.getty.edu/aat/300312214,
4,Bildteppich,khi,49416500,http://vocab.getty.edu/aat/300205002,,,,
4,Amulett,"hertziana,khi,marburg",48445500,http://vocab.getty.edu/aat/300266585,,,,
4,Eiskeller,khi,49835200,,,,http://vocab.getty.edu/aat/300004490,
4,Fibel,"hertziana,khi",,,,,,
4,Streitwagen,khi,20131499,,,,,
4,Seminargebäude,khi,49926400,,http://vocab.getty.edu/aat/300006617,,,
4,Wasserfall,khi,20131547,,,,,
4,Tunika,khi,48268900,,,,,
4,Pferdestall,"hertziana,khi",49813000,,http://vocab.getty.edu/aat/300005015,,,
4,Reliquiarfuß,khi,48860300,,http://vocab.getty.edu/aat/300250795,,,
4,Zeitungsseite,khi,49336400,,http://vocab.getty.edu/aat/300026656,,,
4,Toilettengarnitur,khi,49035700,,,,,
4,Treppengeländer,khi,49626300,,http://vocab.getty.edu/aat/300002018,,,
4,Wegekapelle,khi,49732200,,http://vocab.getty.edu/aat/300004590,,,
4,Kriegerdenkmal,"hertziana,khi",49380000,http://vocab.getty.edu/aat/300006957,,,,
4,Eisenbahntrasse,khi,49871800,,,,,
4,Stadtkern,khi,49988200,,,,,
4,Fresko,khi,,,,,,
4,Dachboden,"hertziana,khi",49655100,http://vocab.getty.edu/aat/300004076,,,,
4,Probedruck,khi,49529200,http://vocab.getty.edu/aat/300264637,,,,
4,Kranzgesims,"hertziana,khi",49614100,,http://vocab.getty.edu/aat/300001788,,,
4,Kurhaus,khi,49894300,,http://vocab.getty.edu/aat/300006737,,,
4,Laden,"hertziana,khi",49791200,http://vocab.getty.edu/aat/300005283,,,,
4,Tiara,"hertziana,khi",48865300,http://vocab.getty.edu/aat/300046046,,,,
4,Vierungskuppel,"hertziana,khi",49659300,,http://vocab.getty.edu/aat/300001280;http://vocab.getty.edu/aat/300004615,,,
4,Fassadenabschnitt,"hertziana,khi",49679600,,,,,
4,Schabracke (Fensterdekoration),khi,48249400,,,,,
4,Bekanntmachung,khi,49323500,http://vocab.getty.edu/aat/300026707,,,http://vocab.getty.edu/aat/300027237;http://vocab.getty.edu/aat/300167036,
4,Passage,"hertziana,khi",,,,,,
4,Cuppa,khi,49196600,,http://vocab.getty.edu/aat/300197310;http://vocab.getty.edu/aat/300194762,,http://vocab.getty.edu/aat/300042946,
4,Seilbahn,khi,49864100,,,,http://vocab.getty.edu/aat/300250956,
4,Erinnerungsblatt,khi,49367900,,http://vocab.getty.edu/aat/300235430,,http://vocab.getty.edu/aat/300026812,
4,Feldflasche,khi,49192900,,http://vocab.getty.edu/aat/300237682,,,
4,Kolumbarium,"hertziana,khi,marburg",48422600,,,,,
4,Zellentrakt,khi,49976500,,,,,
4,Schmuckgarnitur,khi,48435100,,http://vocab.getty.edu/aat/300209286,,,
4,Vorbau,"hertziana,khi",49659100,http://vocab.getty.edu/aat/300075459,,,,
4,Lehne,khi,48623600,,,http://vocab.getty.edu/aat/300262278,,
4,Standbild,khi,,,,,,
4,Harfe,khi,48591000,http://vocab.getty.edu/aat/300042047,,,,
4,Kanzelunterbau,khi,48891100,,,,,
4,Zollhaus,"hertziana,khi",49957600,http://vocab.getty.edu/aat/300007824,,,,
4,Gärtnerhaus,khi,49758000,,http://vocab.getty.edu/aat/300005433,,,
4,Quellenanlage,"hertziana,khi",49830600,,http://vocab.getty.edu/aat/300006737,,,
4,Borte,khi,,,,,,
4,Bodenplatte,khi,,,,,,
4,Degen,khi,48235800,http://vocab.getty.edu/aat/300204490,,,,
4,Klosterküche,khi,49700500,,,,,
4,Berg,khi,,,,,,
4,Kartause,"hertziana,khi",49703500,http://vocab.getty.edu/aat/300000650,,,,
4,Dolch,khi,48234800,http://vocab.getty.edu/aat/300037058,,,,
4,Türlaibung,"hertziana,khi",49593100,,,,,
4,Tabernakelbekrönung,"hertziana,khi",48854500,,http://vocab.getty.edu/aat/300207778;http://vocab.getty.edu/aat/300002224,,,
4,Verschluss,khi,49103800,,,,http://vocab.getty.edu/aat/300203437,
4,Behälter,khi,20050198,http://vocab.getty.edu/aat/300197197,,,,
4,Gutshaus,"hertziana,khi",49819400,http://vocab.getty.edu/aat/300005579,,,,
4,Sommerresidenz,"hertziana,khi",49968100,http://vocab.getty.edu/aat/300005534,,,,
4,Kanzelfuß,khi,48892300,,http://vocab.getty.edu/aat/300003790,,,
4,Bauskulptur,"hertziana,khi",,,,,,
4,Siegelring,"hertziana,khi",20220037,http://vocab.getty.edu/aat/300046014,,,,
4,Tischfuß,khi,48615500,,http://vocab.getty.edu/aat/300162380,,,
