id,uri
22791,https://artresearch.net/resource/pharos/artwork/15b206f9d81409374426ced8b84565016eb7e766
22753,https://artresearch.net/resource/pharos/artwork/6030c1f6fa443b11bfe80c9ec0a5fb90aa4d80e0
22628,https://artresearch.net/resource/pharos/artwork/a9c8668efe2a286acc394f8cd3b270f670d73bf1
22505,https://artresearch.net/resource/pharos/artwork/08e2abe5e533abaad7a386f3d9f32e83b98843c7
22644,https://artresearch.net/resource/pharos/artwork/543ef40e73877ab0c28a6e15f7a3ae8657c3bc46
22537,https://artresearch.net/resource/pharos/artwork/7399d4781ffaddbcfd720fe4264e5170ab3b9be8
22683,https://artresearch.net/resource/pharos/artwork/85df93c91986c76c664a74148b3810de4c48334f
22369,https://artresearch.net/resource/pharos/artwork/7282a3a6607a792c7463bfd9b2fca64ef2dcbef8
22375,https://artresearch.net/resource/pharos/artwork/9e0086436d24702fc5906e542ab4130e77d63213
22365,https://artresearch.net/resource/pharos/artwork/d53e22261d58359692636f7470c7eaa83ad3b54f
22626,https://artresearch.net/resource/pharos/artwork/21f8dd6efb761532ccd15a3662aa02fbaa9478b9
22665,https://artresearch.net/resource/pharos/artwork/86f054a8a63ba31ebb4db271259dc8ae48deb612
22466,https://artresearch.net/resource/pharos/artwork/434dca11aa09e1504f4b4b0ae7c30e3c3954cff8
22727,https://artresearch.net/resource/pharos/artwork/3f18a91bfd07b373f372810b015b82e2861a5248
22501,https://artresearch.net/resource/pharos/artwork/165b8ebc226e5783fa4272967492426481877e1d
22738,https://artresearch.net/resource/pharos/artwork/25a8636c1307182e1367e127630dd7c7633c093b
23166,https://artresearch.net/resource/pharos/artwork/63218303e5fa68182685cfe3827b9f4e577f8772
23038,https://artresearch.net/resource/pharos/artwork/691aec64418daf62108ea5bdc401448b3ccc4135
23036,https://artresearch.net/resource/pharos/artwork/0b2ec749325e7697a043de421e7e877081950f59
23033,https://artresearch.net/resource/pharos/artwork/9d5a34d9d9657ab336113bba10b990014aeb3dc3
23014,https://artresearch.net/resource/pharos/artwork/74ec54f7c132872ec869e5dab63a764907ddbbb9
22440,https://artresearch.net/resource/pharos/artwork/09d74e6b5153f3dcb736cec090e7ec438095d77d
23031,https://artresearch.net/resource/pharos/artwork/c5817d78f3969f16cd621531248849befe460b86
23142,https://artresearch.net/resource/pharos/artwork/4182808b125eca602bddd9236679af0e6df72c36
22715,https://artresearch.net/resource/pharos/artwork/58efb40e1454c01f62e03f1e034c7dff09336110
22475,https://artresearch.net/resource/pharos/artwork/20666ae45f22943d169922c2521282aee6e80013
23138,https://artresearch.net/resource/pharos/artwork/5f38836c5224fe2df8e96f6746e620c00f734635
